hex_id,hex_code
88499522e9fffff,HEX-21228
88499522ebfffff,HEX-21229
88499522edfffff,HEX-21230
8849952301fffff,HEX-21231
8849952303fffff,HEX-21232
8849952305fffff,HEX-21233
8849952307fffff,HEX-21234
8849952309fffff,HEX-21235
884995230bfffff,HEX-21236
884995230dfffff,HEX-21237
8849952311fffff,HEX-21238
8849952313fffff,HEX-21239
8849952315fffff,HEX-21240
8849952317fffff,HEX-21241
8849952319fffff,HEX-21242
884995231bfffff,HEX-21243
884995231dfffff,HEX-21244
8849952321fffff,HEX-21245
8849952323fffff,HEX-21246
8849952325fffff,HEX-21247
8849952327fffff,HEX-21248
8849952329fffff,HEX-21249
884995232bfffff,HEX-21250
884995232dfffff,HEX-21251
8849952331fffff,HEX-21252
8849952333fffff,HEX-21253
8849952335fffff,HEX-21254
8849952337fffff,HEX-21255
8849952339fffff,HEX-21256
884995233bfffff,HEX-21257
884995233dfffff,HEX-21258
8849952341fffff,HEX-21259
8849952343fffff,HEX-21260
8849952345fffff,HEX-21261
8849952347fffff,HEX-21262
8849952349fffff,HEX-21263
884995234bfffff,HEX-21264
884995234dfffff,HEX-21265
8849952351fffff,HEX-21266
8849952353fffff,HEX-21267
8849952355fffff,HEX-21268
8849952357fffff,HEX-21269
8849952359fffff,HEX-21270
884995235bfffff,HEX-21271
884995235dfffff,HEX-21272
8849952361fffff,HEX-21273
8849952363fffff,HEX-21274
8849952365fffff,HEX-21275
8849952367fffff,HEX-21276
8849952369fffff,HEX-21277
884995236bfffff,HEX-21278
884995236dfffff,HEX-21279
8849952765fffff,HEX-21280
8849952769fffff,HEX-21281
884995276dfffff,HEX-21282
8849952801fffff,HEX-21283
8849952803fffff,HEX-21284
8849952805fffff,HEX-21285
8849952807fffff,HEX-21286
8849952809fffff,HEX-21287
884995280bfffff,HEX-21288
884995280dfffff,HEX-21289
8849952811fffff,HEX-21290
8849952813fffff,HEX-21291
8849952815fffff,HEX-21292
8849952817fffff,HEX-21293
8849952819fffff,HEX-21294
884995281bfffff,HEX-21295
884995281dfffff,HEX-21296
8849952821fffff,HEX-21297
8849952823fffff,HEX-21298
8849952825fffff,HEX-21299
8849952827fffff,HEX-21300
8849952829fffff,HEX-21301
884995282bfffff,HEX-21302
884995282dfffff,HEX-21303
8849952831fffff,HEX-21304
8849952833fffff,HEX-21305
8849952835fffff,HEX-21306
8849952837fffff,HEX-21307
8849952839fffff,HEX-21308
884995283bfffff,HEX-21309
884995283dfffff,HEX-21310
8849952841fffff,HEX-21311
8849952843fffff,HEX-21312
8849952845fffff,HEX-21313
8849952847fffff,HEX-21314
8849952849fffff,HEX-21315
884995284bfffff,HEX-21316
884995284dfffff,HEX-21317
8849952851fffff,HEX-21318
8849952853fffff,HEX-21319
8849952855fffff,HEX-21320
8849952857fffff,HEX-21321
8849952859fffff,HEX-21322
884995285bfffff,HEX-21323
884995285dfffff,HEX-21324
8849952861fffff,HEX-21325
8849952863fffff,HEX-21326
8849952865fffff,HEX-21327
8849952867fffff,HEX-21328
8849952869fffff,HEX-21329
884995286bfffff,HEX-21330
884995286dfffff,HEX-21331
88499528c1fffff,HEX-21332
88499528c5fffff,HEX-21333
88499528c7fffff,HEX-21334
88499528c9fffff,HEX-21335
88499528cbfffff,HEX-21336
88499528cdfffff,HEX-21337
88499528e1fffff,HEX-21338
88499528e5fffff,HEX-21339
88499528e9fffff,HEX-21340
88499528ebfffff,HEX-21341
88499528edfffff,HEX-21342
8849952913fffff,HEX-21343
8849952919fffff,HEX-21344
884995291bfffff,HEX-21345
8849952951fffff,HEX-21346
8849952953fffff,HEX-21347
8849952957fffff,HEX-21348
8849952959fffff,HEX-21349
884995295bfffff,HEX-21350
884995295dfffff,HEX-21351
8849952989fffff,HEX-21352
88499529c1fffff,HEX-21353
88499529c3fffff,HEX-21354
88499529c5fffff,HEX-21355
88499529c7fffff,HEX-21356
88499529c9fffff,HEX-21357
88499529cbfffff,HEX-21358
88499529cdfffff,HEX-21359
88499529d1fffff,HEX-21360
88499529d5fffff,HEX-21361
88499529d9fffff,HEX-21362
88499529dbfffff,HEX-21363
88499529ddfffff,HEX-21364
8849952a01fffff,HEX-21365
8849952a03fffff,HEX-21366
8849952a05fffff,HEX-21367
8849952a07fffff,HEX-21368
8849952a09fffff,HEX-21369
8849952a0bfffff,HEX-21370
8849952a0dfffff,HEX-21371
8849952a11fffff,HEX-21372
8849952a13fffff,HEX-21373
8849952a15fffff,HEX-21374
8849952a17fffff,HEX-21375
8849952a19fffff,HEX-21376
8849952a1bfffff,HEX-21377
8849952a1dfffff,HEX-21378
8849952a21fffff,HEX-21379
8849952a23fffff,HEX-21380
8849952a25fffff,HEX-21381
8849952a27fffff,HEX-21382
8849952a29fffff,HEX-21383
8849952a2bfffff,HEX-21384
8849952a2dfffff,HEX-21385
8849952a31fffff,HEX-21386
8849952a33fffff,HEX-21387
8849952a35fffff,HEX-21388
8849952a37fffff,HEX-21389
8849952a39fffff,HEX-21390
8849952a3bfffff,HEX-21391
8849952a3dfffff,HEX-21392
8849952a41fffff,HEX-21393
8849952a43fffff,HEX-21394
8849952a45fffff,HEX-21395
8849952a47fffff,HEX-21396
8849952a49fffff,HEX-21397
8849952a4bfffff,HEX-21398
8849952a4dfffff,HEX-21399
8849952a51fffff,HEX-21400
8849952a53fffff,HEX-21401
8849952a55fffff,HEX-21402
8849952a57fffff,HEX-21403
8849952a59fffff,HEX-21404
8849952a5bfffff,HEX-21405
8849952a5dfffff,HEX-21406
8849952a61fffff,HEX-21407
8849952a63fffff,HEX-21408
8849952a65fffff,HEX-21409
8849952a67fffff,HEX-21410
8849952a69fffff,HEX-21411
8849952a6bfffff,HEX-21412
8849952a6dfffff,HEX-21413
8849952a81fffff,HEX-21414
8849952a83fffff,HEX-21415
8849952a85fffff,HEX-21416
8849952a87fffff,HEX-21417
8849952a89fffff,HEX-21418
8849952a8bfffff,HEX-21419
8849952a8dfffff,HEX-21420
8849952a95fffff,HEX-21421
8849952a99fffff,HEX-21422
8849952a9dfffff,HEX-21423
8849952aa1fffff,HEX-21424
8849952aa3fffff,HEX-21425
8849952aa5fffff,HEX-21426
8849952aa7fffff,HEX-21427
8849952aa9fffff,HEX-21428
8849952aabfffff,HEX-21429
8849952aadfffff,HEX-21430
8849952ab1fffff,HEX-21431
8849952ab5fffff,HEX-21432
8849952ab9fffff,HEX-21433
8849952abdfffff,HEX-21434
8849952ac1fffff,HEX-21435
8849952ac3fffff,HEX-21436
8849952ac5fffff,HEX-21437
8849952ac7fffff,HEX-21438
8849952ac9fffff,HEX-21439
8849952acbfffff,HEX-21440
8849952acdfffff,HEX-21441
8849952ad1fffff,HEX-21442
8849952ad3fffff,HEX-21443
8849952ad5fffff,HEX-21444
8849952ad7fffff,HEX-21445
8849952ad9fffff,HEX-21446
8849952adbfffff,HEX-21447
8849952addfffff,HEX-21448
8849952ae1fffff,HEX-21449
8849952ae3fffff,HEX-21450
8849952ae5fffff,HEX-21451
8849952ae7fffff,HEX-21452
8849952ae9fffff,HEX-21453
8849952aebfffff,HEX-21454
8849952aedfffff,HEX-21455
8849952b01fffff,HEX-21456
8849952b03fffff,HEX-21457
8849952b07fffff,HEX-21458
8849952b09fffff,HEX-21459
8849952b0bfffff,HEX-21460
8849952b11fffff,HEX-21461
8849952b13fffff,HEX-21462
8849952b15fffff,HEX-21463
8849952b17fffff,HEX-21464
8849952b19fffff,HEX-21465
8849952b1bfffff,HEX-21466
8849952b1dfffff,HEX-21467
8849952b31fffff,HEX-21468
8849952b33fffff,HEX-21469
8849952b37fffff,HEX-21470
8849952b39fffff,HEX-21471
8849952b3bfffff,HEX-21472
8849952b43fffff,HEX-21473
8849952b51fffff,HEX-21474
8849952b53fffff,HEX-21475
8849952b55fffff,HEX-21476
8849952b57fffff,HEX-21477
8849952b59fffff,HEX-21478
8849952b5bfffff,HEX-21479
8849952b5dfffff,HEX-21480
8849953001fffff,HEX-21481
8849953003fffff,HEX-21482
8849953005fffff,HEX-21483
8849953007fffff,HEX-21484
8849953009fffff,HEX-21485
884995300bfffff,HEX-21486
884995300dfffff,HEX-21487
8849953011fffff,HEX-21488
8849953013fffff,HEX-21489
8849953015fffff,HEX-21490
8849953017fffff,HEX-21491
8849953019fffff,HEX-21492
884995301bfffff,HEX-21493
884995301dfffff,HEX-21494
8849953021fffff,HEX-21495
8849953023fffff,HEX-21496
8849953025fffff,HEX-21497
8849953027fffff,HEX-21498
8849953029fffff,HEX-21499
884995302bfffff,HEX-21500
884995302dfffff,HEX-21501
8849953031fffff,HEX-21502
8849953033fffff,HEX-21503
8849953035fffff,HEX-21504
8849953037fffff,HEX-21505
8849953039fffff,HEX-21506
884995303bfffff,HEX-21507
884995303dfffff,HEX-21508
8849953041fffff,HEX-21509
8849953043fffff,HEX-21510
8849953045fffff,HEX-21511
8849953047fffff,HEX-21512
8849953049fffff,HEX-21513
884995304bfffff,HEX-21514
884995304dfffff,HEX-21515
8849953051fffff,HEX-21516
8849953053fffff,HEX-21517
8849953055fffff,HEX-21518
8849953057fffff,HEX-21519
8849953059fffff,HEX-21520
884995305bfffff,HEX-21521
884995305dfffff,HEX-21522
8849953061fffff,HEX-21523
8849953063fffff,HEX-21524
8849953065fffff,HEX-21525
8849953067fffff,HEX-21526
8849953069fffff,HEX-21527
884995306bfffff,HEX-21528
884995306dfffff,HEX-21529
8849953081fffff,HEX-21530
8849953083fffff,HEX-21531
8849953085fffff,HEX-21532
8849953087fffff,HEX-21533
8849953089fffff,HEX-21534
884995308bfffff,HEX-21535
884995308dfffff,HEX-21536
8849953091fffff,HEX-21537
8849953093fffff,HEX-21538
8849953095fffff,HEX-21539
8849953097fffff,HEX-21540
8849953099fffff,HEX-21541
884995309bfffff,HEX-21542
884995309dfffff,HEX-21543
88499530a1fffff,HEX-21544
88499530a3fffff,HEX-21545
88499530a5fffff,HEX-21546
88499530a7fffff,HEX-21547
88499530a9fffff,HEX-21548
88499530abfffff,HEX-21549
88499530adfffff,HEX-21550
88499530b1fffff,HEX-21551
88499530b3fffff,HEX-21552
88499530b5fffff,HEX-21553
88499530b7fffff,HEX-21554
88499530b9fffff,HEX-21555
88499530bbfffff,HEX-21556
88499530bdfffff,HEX-21557
88499530c1fffff,HEX-21558
88499530c3fffff,HEX-21559
88499530c5fffff,HEX-21560
88499530c7fffff,HEX-21561
88499530c9fffff,HEX-21562
88499530cbfffff,HEX-21563
88499530cdfffff,HEX-21564
88499530d1fffff,HEX-21565
88499530d3fffff,HEX-21566
88499530d5fffff,HEX-21567
88499530d7fffff,HEX-21568
88499530d9fffff,HEX-21569
88499530dbfffff,HEX-21570
88499530ddfffff,HEX-21571
88499530e1fffff,HEX-21572
88499530e3fffff,HEX-21573
88499530e5fffff,HEX-21574
88499530e7fffff,HEX-21575
88499530e9fffff,HEX-21576
88499530ebfffff,HEX-21577
88499530edfffff,HEX-21578
8849953101fffff,HEX-21579
8849953103fffff,HEX-21580
8849953105fffff,HEX-21581
8849953107fffff,HEX-21582
8849953109fffff,HEX-21583
884995310bfffff,HEX-21584
884995310dfffff,HEX-21585
8849953111fffff,HEX-21586
8849953113fffff,HEX-21587
8849953115fffff,HEX-21588
8849953117fffff,HEX-21589
8849953119fffff,HEX-21590
884995311bfffff,HEX-21591
884995311dfffff,HEX-21592
8849953121fffff,HEX-21593
8849953123fffff,HEX-21594
8849953125fffff,HEX-21595
8849953127fffff,HEX-21596
8849953129fffff,HEX-21597
884995312bfffff,HEX-21598
884995312dfffff,HEX-21599
8849953131fffff,HEX-21600
8849953133fffff,HEX-21601
8849953135fffff,HEX-21602
8849953137fffff,HEX-21603
8849953139fffff,HEX-21604
884995313bfffff,HEX-21605
884995313dfffff,HEX-21606
8849953141fffff,HEX-21607
8849953143fffff,HEX-21608
8849953145fffff,HEX-21609
8849953147fffff,HEX-21610
8849953149fffff,HEX-21611
884995314bfffff,HEX-21612
884995314dfffff,HEX-21613
8849953151fffff,HEX-21614
8849953153fffff,HEX-21615
8849953155fffff,HEX-21616
8849953157fffff,HEX-21617
8849953159fffff,HEX-21618
884995315bfffff,HEX-21619
884995315dfffff,HEX-21620
8849953161fffff,HEX-21621
8849953163fffff,HEX-21622
8849953165fffff,HEX-21623
8849953167fffff,HEX-21624
8849953169fffff,HEX-21625
884995316bfffff,HEX-21626
884995316dfffff,HEX-21627
8849953181fffff,HEX-21628
8849953183fffff,HEX-21629
8849953185fffff,HEX-21630
8849953187fffff,HEX-21631
8849953189fffff,HEX-21632
884995318bfffff,HEX-21633
884995318dfffff,HEX-21634
8849953191fffff,HEX-21635
8849953193fffff,HEX-21636
8849953195fffff,HEX-21637
8849953197fffff,HEX-21638
8849953199fffff,HEX-21639
884995319bfffff,HEX-21640
884995319dfffff,HEX-21641
88499531a1fffff,HEX-21642
88499531a3fffff,HEX-21643
88499531a5fffff,HEX-21644
88499531a7fffff,HEX-21645
88499531a9fffff,HEX-21646
88499531abfffff,HEX-21647
88499531adfffff,HEX-21648
88499531b1fffff,HEX-21649
88499531b3fffff,HEX-21650
88499531b5fffff,HEX-21651
88499531b7fffff,HEX-21652
88499531b9fffff,HEX-21653
88499531bbfffff,HEX-21654
88499531bdfffff,HEX-21655
88499531c1fffff,HEX-21656
88499531c3fffff,HEX-21657
88499531c5fffff,HEX-21658
88499531c7fffff,HEX-21659
88499531c9fffff,HEX-21660
88499531cbfffff,HEX-21661
88499531cdfffff,HEX-21662
88499531d1fffff,HEX-21663
88499531d3fffff,HEX-21664
88499531d5fffff,HEX-21665
88499531d7fffff,HEX-21666
88499531d9fffff,HEX-21667
88499531dbfffff,HEX-21668
88499531ddfffff,HEX-21669
88499531e1fffff,HEX-21670
88499531e3fffff,HEX-21671
88499531e5fffff,HEX-21672
88499531e7fffff,HEX-21673
88499531e9fffff,HEX-21674
88499531ebfffff,HEX-21675
88499531edfffff,HEX-21676
8849953201fffff,HEX-21677
8849953203fffff,HEX-21678
8849953205fffff,HEX-21679
8849953207fffff,HEX-21680
8849953209fffff,HEX-21681
884995320bfffff,HEX-21682
884995320dfffff,HEX-21683
8849953211fffff,HEX-21684
8849953213fffff,HEX-21685
8849953215fffff,HEX-21686
8849953217fffff,HEX-21687
8849953219fffff,HEX-21688
884995321bfffff,HEX-21689
884995321dfffff,HEX-21690
8849953221fffff,HEX-21691
8849953223fffff,HEX-21692
8849953225fffff,HEX-21693
8849953227fffff,HEX-21694
8849953229fffff,HEX-21695
884995322bfffff,HEX-21696
884995322dfffff,HEX-21697
8849953231fffff,HEX-21698
8849953233fffff,HEX-21699
8849953235fffff,HEX-21700
8849953237fffff,HEX-21701
8849953239fffff,HEX-21702
884995323bfffff,HEX-21703
884995323dfffff,HEX-21704
8849953241fffff,HEX-21705
8849953243fffff,HEX-21706
8849953245fffff,HEX-21707
8849953247fffff,HEX-21708
8849953249fffff,HEX-21709
884995324bfffff,HEX-21710
884995324dfffff,HEX-21711
8849953251fffff,HEX-21712
8849953253fffff,HEX-21713
8849953255fffff,HEX-21714
8849953257fffff,HEX-21715
8849953259fffff,HEX-21716
884995325bfffff,HEX-21717
884995325dfffff,HEX-21718
8849953261fffff,HEX-21719
8849953263fffff,HEX-21720
8849953265fffff,HEX-21721
8849953267fffff,HEX-21722
8849953269fffff,HEX-21723
884995326bfffff,HEX-21724
884995326dfffff,HEX-21725
8849953281fffff,HEX-21726
8849953283fffff,HEX-21727
8849953285fffff,HEX-21728
8849953287fffff,HEX-21729
8849953289fffff,HEX-21730
884995328bfffff,HEX-21731
884995328dfffff,HEX-21732
8849953291fffff,HEX-21733
8849953293fffff,HEX-21734
8849953295fffff,HEX-21735
8849953297fffff,HEX-21736
8849953299fffff,HEX-21737
884995329bfffff,HEX-21738
884995329dfffff,HEX-21739
88499532a1fffff,HEX-21740
88499532a3fffff,HEX-21741
88499532a5fffff,HEX-21742
88499532a7fffff,HEX-21743
88499532a9fffff,HEX-21744
88499532abfffff,HEX-21745
88499532adfffff,HEX-21746
88499532b1fffff,HEX-21747
88499532b3fffff,HEX-21748
88499532b5fffff,HEX-21749
88499532b7fffff,HEX-21750
88499532b9fffff,HEX-21751
88499532bbfffff,HEX-21752
88499532bdfffff,HEX-21753
88499532c1fffff,HEX-21754
88499532c3fffff,HEX-21755
88499532c5fffff,HEX-21756
88499532c7fffff,HEX-21757
88499532c9fffff,HEX-21758
88499532cbfffff,HEX-21759
88499532cdfffff,HEX-21760
88499532d1fffff,HEX-21761
88499532d3fffff,HEX-21762
88499532d5fffff,HEX-21763
88499532d7fffff,HEX-21764
88499532d9fffff,HEX-21765
88499532dbfffff,HEX-21766
88499532ddfffff,HEX-21767
88499532e1fffff,HEX-21768
88499532e3fffff,HEX-21769
88499532e5fffff,HEX-21770
88499532e7fffff,HEX-21771
88499532e9fffff,HEX-21772
88499532ebfffff,HEX-21773
88499532edfffff,HEX-21774
8849953301fffff,HEX-21775
8849953303fffff,HEX-21776
8849953305fffff,HEX-21777
8849953307fffff,HEX-21778
8849953309fffff,HEX-21779
884995330bfffff,HEX-21780
884995330dfffff,HEX-21781
8849953311fffff,HEX-21782
8849953313fffff,HEX-21783
8849953315fffff,HEX-21784
8849953317fffff,HEX-21785
8849953319fffff,HEX-21786
884995331bfffff,HEX-21787
884995331dfffff,HEX-21788
8849953321fffff,HEX-21789
8849953323fffff,HEX-21790
8849953325fffff,HEX-21791
8849953327fffff,HEX-21792
8849953329fffff,HEX-21793
884995332bfffff,HEX-21794
884995332dfffff,HEX-21795
8849953331fffff,HEX-21796
8849953333fffff,HEX-21797
8849953335fffff,HEX-21798
8849953337fffff,HEX-21799
8849953339fffff,HEX-21800
884995333bfffff,HEX-21801
884995333dfffff,HEX-21802
8849953341fffff,HEX-21803
8849953343fffff,HEX-21804
8849953345fffff,HEX-21805
8849953347fffff,HEX-21806
8849953349fffff,HEX-21807
884995334bfffff,HEX-21808
884995334dfffff,HEX-21809
8849953351fffff,HEX-21810
8849953353fffff,HEX-21811
8849953355fffff,HEX-21812
8849953357fffff,HEX-21813
8849953359fffff,HEX-21814
884995335bfffff,HEX-21815
884995335dfffff,HEX-21816
8849953361fffff,HEX-21817
8849953363fffff,HEX-21818
8849953365fffff,HEX-21819
8849953367fffff,HEX-21820
8849953369fffff,HEX-21821
884995336bfffff,HEX-21822
884995336dfffff,HEX-21823
8849953501fffff,HEX-21824
8849953505fffff,HEX-21825
8849953507fffff,HEX-21826
8849953509fffff,HEX-21827
884995350dfffff,HEX-21828
8849953521fffff,HEX-21829
8849953523fffff,HEX-21830
8849953525fffff,HEX-21831
8849953527fffff,HEX-21832
8849953529fffff,HEX-21833
884995352bfffff,HEX-21834
884995352dfffff,HEX-21835
8849953531fffff,HEX-21836
8849953533fffff,HEX-21837
8849953535fffff,HEX-21838
8849953537fffff,HEX-21839
8849953539fffff,HEX-21840
884995353dfffff,HEX-21841
8849953541fffff,HEX-21842
8849953545fffff,HEX-21843
8849953547fffff,HEX-21844
8849953549fffff,HEX-21845
884995354dfffff,HEX-21846
8849953561fffff,HEX-21847
8849953563fffff,HEX-21848
8849953565fffff,HEX-21849
8849953567fffff,HEX-21850
8849953569fffff,HEX-21851
884995356bfffff,HEX-21852
884995356dfffff,HEX-21853
88499535a5fffff,HEX-21854
8849953601fffff,HEX-21855
8849953603fffff,HEX-21856
8849953609fffff,HEX-21857
884995360bfffff,HEX-21858
884995360dfffff,HEX-21859
8849953619fffff,HEX-21860
884995361bfffff,HEX-21861
884995361dfffff,HEX-21862
8849953641fffff,HEX-21863
8849953643fffff,HEX-21864
8849953645fffff,HEX-21865
8849953647fffff,HEX-21866
8849953649fffff,HEX-21867
884995364bfffff,HEX-21868
884995364dfffff,HEX-21869
8849953651fffff,HEX-21870
8849953653fffff,HEX-21871
8849953655fffff,HEX-21872
8849953657fffff,HEX-21873
8849953659fffff,HEX-21874
884995365bfffff,HEX-21875
884995365dfffff,HEX-21876
8849953661fffff,HEX-21877
8849953663fffff,HEX-21878
8849953665fffff,HEX-21879
8849953669fffff,HEX-21880
884995366bfffff,HEX-21881
884995366dfffff,HEX-21882
884995370dfffff,HEX-21883
8849953721fffff,HEX-21884
8849953723fffff,HEX-21885
8849953725fffff,HEX-21886
8849953727fffff,HEX-21887
8849953729fffff,HEX-21888
884995372bfffff,HEX-21889
884995372dfffff,HEX-21890
8849953741fffff,HEX-21891
8849953745fffff,HEX-21892
8849953747fffff,HEX-21893
8849953749fffff,HEX-21894
884995374bfffff,HEX-21895
884995374dfffff,HEX-21896
8849953761fffff,HEX-21897
8849953763fffff,HEX-21898
8849953765fffff,HEX-21899
8849953767fffff,HEX-21900
8849953769fffff,HEX-21901
884995376bfffff,HEX-21902
884995376dfffff,HEX-21903
8849953801fffff,HEX-21904
8849953803fffff,HEX-21905
8849953805fffff,HEX-21906
8849953807fffff,HEX-21907
884995380bfffff,HEX-21908
8849953811fffff,HEX-21909
8849953813fffff,HEX-21910
8849953815fffff,HEX-21911
8849953817fffff,HEX-21912
8849953819fffff,HEX-21913
884995381bfffff,HEX-21914
884995381dfffff,HEX-21915
8849953821fffff,HEX-21916
8849953823fffff,HEX-21917
8849953827fffff,HEX-21918
8849953829fffff,HEX-21919
884995382bfffff,HEX-21920
884995382dfffff,HEX-21921
8849953831fffff,HEX-21922
8849953833fffff,HEX-21923
8849953835fffff,HEX-21924
8849953837fffff,HEX-21925
8849953839fffff,HEX-21926
884995383bfffff,HEX-21927
884995383dfffff,HEX-21928
8849953851fffff,HEX-21929
8849953853fffff,HEX-21930
8849953857fffff,HEX-21931
884995385bfffff,HEX-21932
8849953881fffff,HEX-21933
8849953883fffff,HEX-21934
8849953885fffff,HEX-21935
8849953887fffff,HEX-21936
8849953889fffff,HEX-21937
884995388bfffff,HEX-21938
884995388dfffff,HEX-21939
8849953891fffff,HEX-21940
8849953893fffff,HEX-21941
8849953895fffff,HEX-21942
8849953897fffff,HEX-21943
8849953899fffff,HEX-21944
884995389bfffff,HEX-21945
884995389dfffff,HEX-21946
88499538a1fffff,HEX-21947
88499538a3fffff,HEX-21948
88499538a5fffff,HEX-21949
88499538a7fffff,HEX-21950
88499538a9fffff,HEX-21951
88499538abfffff,HEX-21952
88499538adfffff,HEX-21953
88499538b1fffff,HEX-21954
88499538b3fffff,HEX-21955
88499538b5fffff,HEX-21956
88499538b7fffff,HEX-21957
88499538b9fffff,HEX-21958
88499538bbfffff,HEX-21959
88499538bdfffff,HEX-21960
88499538c1fffff,HEX-21961
88499538c3fffff,HEX-21962
88499538c5fffff,HEX-21963
88499538c7fffff,HEX-21964
88499538c9fffff,HEX-21965
88499538cbfffff,HEX-21966
88499538cdfffff,HEX-21967
88499538d1fffff,HEX-21968
88499538d3fffff,HEX-21969
88499538d5fffff,HEX-21970
88499538d7fffff,HEX-21971
88499538d9fffff,HEX-21972
88499538dbfffff,HEX-21973
88499538ddfffff,HEX-21974
88499538e1fffff,HEX-21975
88499538e3fffff,HEX-21976
88499538e5fffff,HEX-21977
88499538e7fffff,HEX-21978
88499538e9fffff,HEX-21979
88499538ebfffff,HEX-21980
88499538edfffff,HEX-21981
8849953981fffff,HEX-21982
8849953983fffff,HEX-21983
8849953985fffff,HEX-21984
8849953987fffff,HEX-21985
8849953989fffff,HEX-21986
884995398bfffff,HEX-21987
884995398dfffff,HEX-21988
8849953991fffff,HEX-21989
8849953993fffff,HEX-21990
8849953995fffff,HEX-21991
8849953997fffff,HEX-21992
8849953999fffff,HEX-21993
884995399bfffff,HEX-21994
884995399dfffff,HEX-21995
88499539b1fffff,HEX-21996
88499539b3fffff,HEX-21997
88499539b5fffff,HEX-21998
88499539b7fffff,HEX-21999
88499539b9fffff,HEX-22000
88499539bbfffff,HEX-22001
88499539bdfffff,HEX-22002
88499539c1fffff,HEX-22003
88499539c3fffff,HEX-22004
88499539c7fffff,HEX-22005
88499539c9fffff,HEX-22006
88499539cbfffff,HEX-22007
88499539cdfffff,HEX-22008
88499539d1fffff,HEX-22009
88499539d3fffff,HEX-22010
88499539d5fffff,HEX-22011
88499539d7fffff,HEX-22012
88499539d9fffff,HEX-22013
88499539dbfffff,HEX-22014
88499539ddfffff,HEX-22015
8849953a11fffff,HEX-22016
8849953a13fffff,HEX-22017
8849953a19fffff,HEX-22018
8849953a1bfffff,HEX-22019
8849953a1dfffff,HEX-22020
8849953a41fffff,HEX-22021
8849953a43fffff,HEX-22022
8849953a49fffff,HEX-22023
8849953a4bfffff,HEX-22024
8849953a4dfffff,HEX-22025
8849953a51fffff,HEX-22026
8849953a53fffff,HEX-22027
8849953a55fffff,HEX-22028
8849953a57fffff,HEX-22029
8849953a59fffff,HEX-22030
8849953a5bfffff,HEX-22031
8849953a5dfffff,HEX-22032
8849953a81fffff,HEX-22033
8849953a83fffff,HEX-22034
8849953a85fffff,HEX-22035
8849953a87fffff,HEX-22036
8849953a89fffff,HEX-22037
8849953a8bfffff,HEX-22038
8849953a8dfffff,HEX-22039
8849953a91fffff,HEX-22040
8849953a93fffff,HEX-22041
8849953a95fffff,HEX-22042
8849953a97fffff,HEX-22043
8849953a99fffff,HEX-22044
8849953a9bfffff,HEX-22045
8849953a9dfffff,HEX-22046
8849953aa1fffff,HEX-22047
8849953aa3fffff,HEX-22048
8849953aa5fffff,HEX-22049
8849953aa7fffff,HEX-22050
8849953aa9fffff,HEX-22051
8849953aabfffff,HEX-22052
8849953aadfffff,HEX-22053
8849953ab1fffff,HEX-22054
8849953ab3fffff,HEX-22055
8849953ab5fffff,HEX-22056
8849953ab7fffff,HEX-22057
8849953ab9fffff,HEX-22058
8849953abbfffff,HEX-22059
8849953abdfffff,HEX-22060
8849953ac1fffff,HEX-22061
8849953ac3fffff,HEX-22062
8849953ac5fffff,HEX-22063
8849953ac7fffff,HEX-22064
8849953ac9fffff,HEX-22065
8849953acbfffff,HEX-22066
8849953acdfffff,HEX-22067
8849953ad1fffff,HEX-22068
8849953ad3fffff,HEX-22069
8849953ad5fffff,HEX-22070
8849953ad7fffff,HEX-22071
8849953ad9fffff,HEX-22072
8849953adbfffff,HEX-22073
8849953addfffff,HEX-22074
8849953ae1fffff,HEX-22075
8849953ae3fffff,HEX-22076
8849953ae5fffff,HEX-22077
8849953ae7fffff,HEX-22078
8849953ae9fffff,HEX-22079
8849953aebfffff,HEX-22080
8849957001fffff,HEX-22081
8849957003fffff,HEX-22082
8849957005fffff,HEX-22083
8849957007fffff,HEX-22084
8849957009fffff,HEX-22085
884995700bfffff,HEX-22086
884995700dfffff,HEX-22087
8849957019fffff,HEX-22088
884995701dfffff,HEX-22089
8849957029fffff,HEX-22090
8849957041fffff,HEX-22091
8849957043fffff,HEX-22092
8849957045fffff,HEX-22093
8849957047fffff,HEX-22094
8849957049fffff,HEX-22095
884995704bfffff,HEX-22096
884995704dfffff,HEX-22097
8849957051fffff,HEX-22098
8849957053fffff,HEX-22099
8849957055fffff,HEX-22100
8849957057fffff,HEX-22101
8849957059fffff,HEX-22102
884995705bfffff,HEX-22103
884995705dfffff,HEX-22104
8849957061fffff,HEX-22105
8849957063fffff,HEX-22106
8849957069fffff,HEX-22107
884995706bfffff,HEX-22108
8849957201fffff,HEX-22109
8849957203fffff,HEX-22110
8849957205fffff,HEX-22111
8849957207fffff,HEX-22112
8849957209fffff,HEX-22113
884995720bfffff,HEX-22114
884995720dfffff,HEX-22115
8849957211fffff,HEX-22116
8849957213fffff,HEX-22117
8849957215fffff,HEX-22118
8849957217fffff,HEX-22119
8849957219fffff,HEX-22120
884995721bfffff,HEX-22121
884995721dfffff,HEX-22122
8849957221fffff,HEX-22123
8849957223fffff,HEX-22124
8849957225fffff,HEX-22125
8849957227fffff,HEX-22126
8849957229fffff,HEX-22127
884995722bfffff,HEX-22128
884995722dfffff,HEX-22129
8849957231fffff,HEX-22130
